Date,Portfolio_value,Portfolio_value_without_options,Portfolio_cash,Neto_coverage_ratio
2016-12-23,394698554.4579559878857553005218505859375,394572824.9270922,530187824.92709219455718994140625,0.8797258303531038233129
2016-12-24,394698554.4579559878857553005218505859375,394572824.9270922,530187824.92709219455718994140625,0.8797258303531038233129
2016-12-25,394698554.4579559878857553005218505859375,394572824.9270922,530187824.92709219455718994140625,0.8797258303531038233129
2016-12-26,394698554.4579559878857553005218505859375,394572824.9270922,530187824.92709219455718994140625,0.8797258303531038233129
2016-12-27,394519155.0579559878857553005218505859375,394214026.1270922,530187824.92709219455718994140625,0.8797258303531038233129
2016-12-28,394399155.0579559878857553005218505859375,393974026.1270922,530187824.92709219455718994140625,0.8797258303531038233129
2016-12-29,417513239.461608756626546382904052734375,416406542.9196900,506386542.91969001293182373046875,0.918490724571750721000795
2016-12-30,417494438.191608756626546382904052734375,416322138.6396900,506386542.91969001293182373046875,0.918536936048590294147743
2016-12-31,417494438.191608756626546382904052734375,416322138.6396900,506386542.91969001293182373046875,0.918536936048590294147743
2017-01-01,417494438.191608756626546382904052734375,416322138.6396900,506386542.91969001293182373046875,0.918536936048590294147743
2017-01-02,417494438.191608756626546382904052734375,416322138.6396900,506386542.91969001293182373046875,0.918536936048590294147743
2017-01-03,417494838.581608756626546382904052734375,416323740.1996900,506386542.91969001293182373046875,0.91853614536802098684078
2017-01-04,417281918.295802856626546382904052734375,415809919.0138840,506273922.93388402462005615234375,0.918716138525321362703
2017-01-05,417216119.955802756626546382904052734375,415546725.6538840,506273922.93388402462005615234375,0.918846104413389760401919
2017-01-06,417186520.345802756626546382904052734375,415428327.2138840,506273922.93388402462005615234375,0.91890457001601930806443
2017-01-07,417186520.345802756626546382904052734375,415428327.2138840,506273922.93388402462005615234375,0.91890457001601930806443
2017-01-08,417186520.345802756626546382904052734375,415428327.2138840,506273922.93388402462005615234375,0.91890457001601930806443
2017-01-09,417162018.395802756626546382904052734375,415330319.4138840,506273922.93388402462005615234375,0.91895296664260844304124
2017-01-10,417200719.565802756626546382904052734375,415485124.0938840,506273922.93388402462005615234375,0.918876523499387197568807
2017-01-11,417211918.295802856626546382904052734375,415529919.0138840,506273922.93388402462005615234375,0.918854403596519077798
2017-01-12,439897404.029473256626546382904052734375,439453810.50755440,530299406.22755444049835205078125,0.920099663355424714713120
2017-01-13,438337540.2904434185730516910552978515625,439187400.4775259,575551799.87752592563629150390625,0.886893758313582649339046
2017-01-14,438337540.2904434185730516910552978515625,439187400.4775259,575551799.87752592563629150390625,0.886893758313582649339046
2017-01-15,438337540.2904434185730516910552978515625,439187400.4775259,575551799.87752592563629150390625,0.886893758313582649339046
2017-01-16,438337540.2904434185730516910552978515625,439187400.4775259,575551799.87752592563629150390625,0.886893758313582649339046
2017-01-17,461136426.8887371185730516910552978515625,463402588.32581950,599550981.90581953525543212890625,0.889239111728397594751361
2017-01-18,461136426.8887371185730516910552978515625,463402588.32581950,599550981.90581953525543212890625,0.889239111728397594751361
2017-01-19,461026026.5287368185730516910552978515625,463236987.78581960,599550981.90581953525543212890625,0.889193077127783148691324
2017-01-20,461103624.1687369185730516910552978515625,463353384.24581950,599550981.90581953525543212890625,0.88922543369225471448441
2017-01-21,461103624.1687369185730516910552978515625,463353384.24581950,599550981.90581953525543212890625,0.88922543369225471448441
2017-01-22,461103624.1687369185730516910552978515625,463353384.24581950,599550981.90581953525543212890625,0.88922543369225471448441
2017-01-23,461190821.4487369185730516910552978515625,463484180.16581950,599550981.90581953525543212890625,0.889261793102309716601945
2017-01-24,461186827.2887369285730516910552978515625,463478188.92581961,599550981.90581953525543212890625,0.88926012762259213302983
2017-01-25,460185428.3587370285730516910552978515625,462218188.92581961,599550981.90581953525543212890625,0.888640665823331251571211
2017-01-26,458152664.656211779814088344573974609375,461428479.7859769,645318870.42597687244415283203125,0.86061635401948526704504
2017-01-27,458125355.066211779814088344573974609375,461397268.8259768,645318870.42597687244415283203125,0.86059821707891793297870
2017-01-28,458125355.066211779814088344573974609375,461397268.8259768,645318870.42597687244415283203125,0.86059821707891793297870
2017-01-29,458125355.066211779814088344573974609375,461397268.8259768,645318870.42597687244415283203125,0.86059821707891793297870
2017-01-30,458909857.036211779814088344573974609375,462438069.6259769,645318870.42597687244415283203125,0.86100747455162378927041
2017-01-31,459629256.436211779814088344573974609375,463397268.8259768,645318870.42597687244415283203125,0.861379073478897958359
2017-02-01,481790437.956497579814088344573974609375,487194949.37626280,670042156.41626274585723876953125,0.86336083395158463110301
2017-02-02,482413448.246497579814088344573974609375,487906961.13626280,670042156.41626274585723876953125,0.86375932292342509798414
2017-02-03,481583941.386497779814088344573974609375,486958953.29626270,670042156.41626274585723876953125,0.86322875490379243366
2017-02-04,481583941.386497779814088344573974609375,486958953.29626270,670042156.41626274585723876953125,0.86322875490379243366
2017-02-05,481583941.386497779814088344573974609375,486958953.29626270,670042156.41626274585723876953125,0.86322875490379243366
2017-02-06,481182142.086497679814088344573974609375,486499754.09626280,670042156.41626274585723876953125,0.8629717565965205
2017-02-07,481070835.926497569814088344573974609375,486372547.05626279,670042156.41626274585723876953125,0.86290056310586743722394
2017-02-08,481513240.686497589814088344573974609375,486878152.49626271,670042156.41626274585723876953125,0.8631835334207711052306
2017-02-09,481012747.546497769814088344573974609375,486306160.33626279,670042156.41626274585723876953125,0.8628634086973549164988
2017-02-10,479786441.346497679814088344573974609375,485060554.81626280,670042156.41626274585723876953125,0.86196271396610428702469
2017-02-11,479786441.346497679814088344573974609375,485060554.81626280,670042156.41626274585723876953125,0.86196271396610428702469
2017-02-12,479786441.346497679814088344573974609375,485060554.81626280,670042156.41626274585723876953125,0.86196271396610428702469
2017-02-13,479030445.266497579814088344573974609375,484304558.73626270,670042156.41626274585723876953125,0.8613985732827451786279
2017-02-14,478678433.586497669814088344573974609375,483952547.05626279,670042156.41626274585723876953125,0.861135894526916909833
2017-02-15,499701386.436671434797534942626953125,505071036.73591601,691917442.97591602802276611328125,0.86497926296208167653
2017-02-16,498576601.236671424797534942626953125,503946251.53591600,691917442.97591602802276611328125,0.86416645992364230687129
2017-02-17,499106991.876671534797534942626953125,504476642.17591611,691917442.97591602802276611328125,0.8645497358804666577491
2017-02-18,499106991.876671534797534942626953125,504476642.17591611,691917442.97591602802276611328125,0.8645497358804666577491
2017-02-19,499106991.876671534797534942626953125,504476642.17591611,691917442.97591602802276611328125,0.8645497358804666577491
2017-02-20,499106991.876671534797534942626953125,504476642.17591611,691917442.97591602802276611328125,0.8645497358804666577491
2017-02-21,498154999.716671424797534942626953125,503524650.01591600,691917442.97591602802276611328125,0.86386179820114931296704
2017-02-22,497658984.116671524797534942626953125,503028634.41591610,691917442.97591602802276611328125,0.86350336266448575053723
2017-02-23,497147792.676671424797534942626953125,502517442.9759160,691917442.97591602802276611328125,0.86313396061718265157664
2017-02-24,498089394.276671424797534942626953125,503459044.57591600,691917442.97591602802276611328125,0.86381438977065947721138
2017-02-25,498089394.276671424797534942626953125,503459044.57591600,691917442.97591602802276611328125,0.86381438977065947721138
2017-02-26,498089394.276671424797534942626953125,503459044.57591600,691917442.97591602802276611328125,0.86381438977065947721138
2017-02-27,497329394.276671424797534942626953125,502699044.57591600,691917442.97591602802276611328125,0.86326519130217509925573
2017-02-28,497261386.436671434797534942626953125,502631036.73591601,691917442.97591602802276611328125,0.86321604682642130520
2017-03-01,496137402.036671434797534942626953125,501507052.33591601,691917442.97591602802276611328125,0.8624038224697365883058
2017-03-02,494967792.676671424797534942626953125,500337442.9759160,691917442.97591602802276611328125,0.86155862816810904112488
2017-03-03,496074198.916671414797534942626953125,501443849.21591599,691917442.97591602802276611328125,0.8623581500267005731647
2017-03-04,496074198.916671414797534942626953125,501443849.21591599,691917442.97591602802276611328125,0.8623581500267005731647
2017-03-05,496074198.916671414797534942626953125,501443849.21591599,691917442.97591602802276611328125,0.8623581500267005731647
2017-03-06,496529394.276671424797534942626953125,501899044.57591600,691917442.97591602802276611328125,0.86268708765113891193398
2017-03-07,496888593.476671414797534942626953125,502258243.77591599,691917442.97591602802276611328125,0.862946655612350543463
2017-03-08,496962987.956671424797534942626953125,502332638.25591600,691917442.97591602802276611328125,0.8630004152629817305172
2017-03-09,521102977.9170184178024828433990478515625,525136288.60814300,666945688.00814306735992431640625,0.89368744565729265590139
2017-03-10,520561176.1170184278024828433990478515625,524594486.80814301,666945688.00814306735992431640625,0.89328126430719047397
2017-03-11,520561176.1170184278024828433990478515625,524594486.80814301,666945688.00814306735992431640625,0.89328126430719047397
2017-03-12,520561176.1170184278024828433990478515625,524594486.80814301,666945688.00814306735992431640625,0.89328126430719047397
2017-03-13,520618773.7770185178024828433990478515625,524652084.46814310,666945688.00814306735992431640625,0.89332444447990596395871
2017-03-14,520799374.3770184178024828433990478515625,524832685.06814300,666945688.00814306735992431640625,0.89345983826327329835489
2017-03-15,520691972.0370185178024828433990478515625,524725282.72814310,666945688.00814306735992431640625,0.8933793202076571993
2017-03-16,519649779.6570184178024828433990478515625,523683090.34814300,666945688.00814306735992431640625,0.892598002928949948892
2017-03-17,519889779.6570184178024828433990478515625,523923090.34814300,666945688.00814306735992431640625,0.892777927624704987436
2017-03-18,519889779.6570184178024828433990478515625,523923090.34814300,666945688.00814306735992431640625,0.892777927624704987436
2017-03-19,519889779.6570184178024828433990478515625,523923090.34814300,666945688.00814306735992431640625,0.892777927624704987436
2017-03-20,520217977.9170184178024828433990478515625,524251288.60814300,666945688.00814306735992431640625,0.89302397334169595127101
2017-03-21,520153173.2370185078024828433990478515625,524186483.92814309,666945688.00814306735992431640625,0.89297539016531065233310
2017-03-22,522332377.3170185178024828433990478515625,526365688.0081431,666945688.00814306735992431640625,0.89460910946148617295023
2017-03-23,522154179.0570185078024828433990478515625,526187489.74814310,666945688.00814306735992431640625,0.8944755166793421082050
2017-03-24,521887181.9970185178024828433990478515625,525920492.68814310,666945688.00814306735992431640625,0.894275352659392193722
2017-03-25,521887181.9970185178024828433990478515625,525920492.68814310,666945688.00814306735992431640625,0.894275352659392193722
2017-03-26,521887181.9970185178024828433990478515625,525920492.68814310,666945688.00814306735992431640625,0.894275352659392193722
2017-03-27,523101071.1870185278024828433990478515625,527199081.58814301,666945688.00814306735992431640625,0.89513688419086657491316
2017-03-28,475728839.5870110178024828433990478515625,479762150.27813560,620149552.61813557147979736328125,0.8868116555536361733831
2017-03-29,474891339.5870110178024828433990478515625,478757150.27813560,620149552.61813557147979736328125,0.8862714632748774394946
2017-03-30,474652838.5870108178024828433990478515625,478470949.07813560,620149552.61813557147979736328125,0.88611762876899540415947
2017-03-31,474477338.1370109178024828433990478515625,478260348.53813560,620149552.61813557147979736328125,0.88600442997734313742134
2017-04-01,474477338.1370109178024828433990478515625,478260348.53813560,620149552.61813557147979736328125,0.88600442997734313742134
2017-04-02,474477338.1370109178024828433990478515625,478260348.53813560,620149552.61813557147979736328125,0.88600442997734313742134
2017-04-03,474601337.1370109178024828433990478515625,478409147.33813560,620149552.61813557147979736328125,0.8860844100398790615305
2017-04-04,474980341.0370110278024828433990478515625,478863952.01813551,620149552.61813557147979736328125,0.88632886971796805379024
2017-04-05,474388837.1370109178024828433990478515625,478154147.33813560,620149552.61813557147979736328125,0.8859473463273581887528
2017-04-06,474423617.6804763178024828433990478515625,478316928.37160090,619544330.71160089969635009765625,0.8862491388000359200874
2017-04-07,474283615.2304762178024828433990478515625,478148925.43160090,619544330.71160089969635009765625,0.8861587482061365343154
2017-04-08,474283615.2304762178024828433990478515625,478148925.43160090,619544330.71160089969635009765625,0.8861587482061365343154
2017-04-09,474283615.2304762178024828433990478515625,478148925.43160090,619544330.71160089969635009765625,0.8861587482061365343154
2017-04-10,474255124.0304763178024828433990478515625,478114735.99160090,619544330.71160089969635009765625,0.8861403532674128933153
2017-04-11,474417123.5304762078024828433990478515625,478309135.39160109,619544330.71160089969635009765625,0.88624494594430115292151
2017-04-12,474505624.5304763178024828433990478515625,478415336.59160090,619544330.71160089969635009765625,0.88630208535829465438806
2017-04-13,498433405.0204984453903162479400634765625,501119360.65262169,594798559.85262167453765869140625,0.92128814131358946271206
2017-04-14,498433405.0204984453903162479400634765625,501119360.65262169,594798559.85262167453765869140625,0.92128814131358946271206
2017-04-15,498433405.0204984453903162479400634765625,501119360.65262169,594798559.85262167453765869140625,0.92128814131358946271206
2017-04-16,498433405.0204984453903162479400634765625,501119360.65262169,594798559.85262167453765869140625,0.92128814131358946271206
2017-04-17,498756300.5204984453903162479400634765625,501493755.17262169,594798559.85262167453765869140625,0.92151628282091529189709
2017-04-18,498416903.5504983653903162479400634765625,501097358.69262170,594798559.85262167453765869140625,0.92127889366174347902275
2017-04-19,498289103.2504984553903162479400634765625,500926958.29262170,594798559.85262167453765869140625,0.92120727260736422830024
2017-04-20,498412106.1904984553903162479400634765625,501090962.21262170,594798559.85262167453765869140625,0.9212762051548977311178
2017-04-21,498050604.7204984553903162479400634765625,500608960.25262170,594798559.85262167453765869140625,0.92107361473499196039046
2017-04-22,498050604.7204984553903162479400634765625,500608960.25262170,594798559.85262167453765869140625,0.92107361473499196039046
2017-04-23,498050604.7204984553903162479400634765625,500608960.25262170,594798559.85262167453765869140625,0.92107361473499196039046
2017-04-24,497582902.0804984553903162479400634765625,499985356.73262170,594798559.85262167453765869140625,0.9208115077116685950383
2017-04-25,497247504.1204984553903162479400634765625,499538159.45262170,594798559.85262167453765869140625,0.92062354605952916496700
2017-04-26,520912689.30194441884104549884796142578125,521788090.37138510,569567689.97138512134552001953125,0.958919895208284220075
2017-04-27,519305897.3151969078982055187225341796875,521561916.92118080,617149914.96118080615997314453125,0.9233656219445888428346
2017-04-28,519186497.8851969178982055187225341796875,521402717.68118081,617149914.96118080615997314453125,0.92330113224924056521745
2017-04-29,519186497.8851969178982055187225341796875,521402717.68118081,617149914.96118080615997314453125,0.92330113224924056521745
2017-04-30,519186497.8851969178982055187225341796875,521402717.68118081,617149914.96118080615997314453125,0.92330113224924056521745
2017-05-01,519329896.3351969078982055187225341796875,521609914.9611808,617149914.96118080615997314453125,0.9233656219445888428346
2017-05-02,519265394.3751969078982055187225341796875,521507913.00118080,617149914.96118080615997314453125,0.9233437456068097664245
2017-05-03,519369896.3351969078982055187225341796875,521689914.9611808,617149914.96118080615997314453125,0.9233656219445888428346
2017-05-04,519303194.6751969078982055187225341796875,521558313.40118080,617149914.96118080615997314453125,0.92336416220202361555483
2017-05-05,519225792.3351968978982055187225341796875,521455110.28118079,617149914.96118080615997314453125,0.923322355860688036683
2017-05-06,519225792.3351968978982055187225341796875,521455110.28118079,617149914.96118080615997314453125,0.923322355860688036683
2017-05-07,519225792.3351968978982055187225341796875,521455110.28118079,617149914.96118080615997314453125,0.923322355860688036683
2017-05-08,518998697.6151969078982055187225341796875,521152317.32118080,617149914.96118080615997314453125,0.9231996980782515422807
2017-05-09,518949493.5051969078982055187225341796875,521086711.84118080,617149914.96118080615997314453125,0.9231731220882007015258
2017-05-10,519093194.6751969078982055187225341796875,521278313.40118080,617149914.96118080615997314453125,0.92325073757325346810589
2017-05-11,519151693.2051969078982055187225341796875,521356311.44118080,617149914.96118080615997314453125,0.92328233364015273519419
2017-05-12,519223697.6151969078982055187225341796875,521452317.32118080,617149914.96118080615997314453125,0.9233212244662195574046
2017-05-13,519223697.6151969078982055187225341796875,521452317.32118080,617149914.96118080615997314453125,0.9233212244662195574046
2017-05-14,519223697.6151969078982055187225341796875,521452317.32118080,617149914.96118080615997314453125,0.9233212244662195574046
2017-05-15,519177496.4451968978982055187225341796875,521390715.76118089,617149914.96118080615997314453125,0.92329627041595293071144
2017-05-16,542905379.31069227952282130718231201171875,543645597.45723550,591736598.43723547458648681640625,0.9604589264010484178
2017-05-17,543053880.29069227952282130718231201171875,544077599.41723550,591736598.43723547458648681640625,0.9603448553765786349
2017-05-18,543053880.29069237952282130718231201171875,544642799.61723550,591736598.43723547458648681640625,0.95986727785180432642121
2017-05-19,495626143.12068736952282130718231201171875,496881458.92723059,544308861.26723062992095947265625,0.95667680538013006096362
2017-05-20,495626143.12068736952282130718231201171875,496881458.92723059,544308861.26723062992095947265625,0.95667680538013006096362
2017-05-21,495626143.12068736952282130718231201171875,496881458.92723059,544308861.26723062992095947265625,0.95667680538013006096362
2017-05-22,495784541.56068737952282130718231201171875,496564662.04723060,544308861.26723062992095947265625,0.9572588221403614593
2017-05-23,495809441.46068737952282130718231201171875,496368060.48723060,544308861.26723062992095947265625,0.9574851654699799364975
2017-05-24,495809441.46068747952282130718231201171875,496280663.02723060,544308861.26723062992095947265625,0.957565448436342494760443
2017-05-25,495809441.46068737952282130718231201171875,496118060.48723060,544308861.26723062992095947265625,0.9577148144962864010289
2017-05-26,495809441.46068737952282130718231201171875,496018861.2672306,544308861.26723062992095947265625,0.957805938513419760854852
2017-05-27,495809441.46068737952282130718231201171875,496018861.2672306,544308861.26723062992095947265625,0.957805938513419760854852
2017-05-28,495809441.46068737952282130718231201171875,496018861.2672306,544308861.26723062992095947265625,0.957805938513419760854852
2017-05-29,495809441.46068737952282130718231201171875,496018861.2672306,544308861.26723062992095947265625,0.957805938513419760854852
2017-05-30,495809441.46068747952282130718231201171875,496075462.82723070,544308861.26723062992095947265625,0.9577539445408539961899
2017-05-31,495809441.46068758952282130718231201171875,495996263.60723071,544308861.26723062992095947265625,0.957826696635883057863721
2017-06-01,495809441.46068737952282130718231201171875,495995863.22723060,544308861.26723062992095947265625,0.95782706442339166381259
2017-06-02,494173753.017494689079368114471435546875,495467439.78097390,592718640.94097387790679931640625,0.92051607912110244
2017-06-03,494173753.017494689079368114471435546875,495467439.78097390,592718640.94097387790679931640625,0.92051607912110244
2017-06-04,494173753.017494689079368114471435546875,495467439.78097390,592718640.94097387790679931640625,0.92051607912110244
2017-06-05,494042752.037494699079368114471435546875,495205437.82097391,592718640.94097387790679931640625,0.92051607912110263730041
2017-06-06,494160955.157494679079368114471435546875,495441844.06097389,592718640.94097387790679931640625,0.92051607912110244
2017-06-07,494158753.017494689079368114471435546875,495437439.78097390,592718640.94097387790679931640625,0.92051607912110244
2017-06-08,494113953.197494689079368114471435546875,495347840.14097390,592718640.94097387790679931640625,0.92051607912110263730041
2017-06-09,494071555.737494689079368114471435546875,495263045.22097390,592718640.94097387790679931640625,0.92051607912110244
2017-06-10,494071555.737494689079368114471435546875,495263045.22097390,592718640.94097387790679931640625,0.92051607912110244
2017-06-11,494071555.737494689079368114471435546875,495263045.22097390,592718640.94097387790679931640625,0.92051607912110244
2017-06-12,494227754.477494499079368114471435546875,495683445.62097391,592718640.94097387790679931640625,0.92042497103664234798096
2017-06-13,494116355.557494689079368114471435546875,495352644.86097390,592718640.94097387790679931640625,0.92051607912110263730041
2017-06-14,492280277.9524292900106906890869140625,494751715.2959086,641376715.29590857028961181640625,0.88844449782217348875511
2017-06-15,492797179.8024294900106906890869140625,495928321.7159086,641376715.29590857028961181640625,0.8883331726706717348464
2017-06-16,492655177.8624293900106906890869140625,495502315.8959086,641376715.29590857028961181640625,0.88844387355566902081793
2017-06-17,492655177.8624293900106906890869140625,495502315.8959086,641376715.29590857028961181640625,0.88844387355566902081793
2017-06-18,492655177.8624293900106906890869140625,495502315.8959086,641376715.29590857028961181640625,0.88844387355566902081793
2017-06-19,492316276.4824293900106906890869140625,494823712.3559086,641376715.29590857028961181640625,0.88844449782217330
2017-06-20,492003881.4724292900106906890869140625,494337120.5759086,641376715.29590857028961181640625,0.88833676219917344878095
2017-06-21,492413476.1824293900106906890869140625,495018111.7559085,641376715.29590857028961181640625,0.88844449782217348875511
2017-06-22,492470780.8924292900106906890869140625,495132721.1759086,641376715.29590857028961181640625,0.88844449782217330
2017-06-23,492553280.8924292900106906890869140625,495297721.1759086,641376715.29590857028961181640625,0.88844449782217330
2017-06-24,492553280.8924292900106906890869140625,495297721.1759086,641376715.29590857028961181640625,0.88844449782217330
2017-06-25,492553280.8924292900106906890869140625,495297721.1759086,641376715.29590857028961181640625,0.88844449782217330
2017-06-26,516725860.9483618900106906890869140625,520245496.54184110,666844700.62184107303619384765625,0.89115246506073447579535
2017-06-27,517005060.1483619900106906890869140625,520664295.34184110,666844700.62184107303619384765625,0.89125713680804665076596
2017-06-28,517284864.8483620800106906890869140625,521122703.56184109,666844700.62184107303619384765625,0.8913330174290560817351
2017-06-29,516763468.3483618000106906890869140625,520301907.64184111,666844700.62184107303619384765625,0.89116656407058060232100
2017-06-30,517269864.8483620800106906890869140625,521092703.56184109,666844700.62184107303619384765625,0.8913330174290560817351
2017-07-01,517269864.8483620800106906890869140625,521092703.56184109,666844700.62184107303619384765625,0.8913330174290560817351
2017-07-02,517269864.8483620800106906890869140625,521092703.56184109,666844700.62184107303619384765625,0.8913330174290560817351
2017-07-03,517203067.9483617900106906890869140625,520961307.04184110,666844700.62184107303619384765625,0.89133136990902786347192
2017-07-04,517203067.9483617900106906890869140625,520961307.04184110,666844700.62184107303619384765625,0.89133136990902786347192
2017-07-05,517222462.5083617900106906890869140625,520997898.88184100,666844700.62184107303619384765625,0.89133301742905590296894
2017-07-06,516837443.2418271900106906890869140625,520833082.25530630,666239478.71530640125274658203125,0.89123430271689898471665
2017-07-07,517135040.8718270900106906890869140625,521428277.51530640,666239478.71530640125274658203125,0.89123430271689898471665
2017-07-08,517135040.8718270900106906890869140625,521428277.51530640,666239478.71530640125274658203125,0.89123430271689898471665
2017-07-09,517135040.8718270900106906890869140625,521428277.51530640,666239478.71530640125274658203125,0.89123430271689898471665
2017-07-10,516805341.1718271000106906890869140625,520768878.11530641,666239478.71530640125274658203125,0.8912343027168991636452
2017-07-11,516720138.5318271900106906890869140625,520598472.83530640,666239478.71530640125274658203125,0.8912343027168991636452
2017-07-12,516423441.7618271900106906890869140625,520094478.7153064,666239478.71530640125274658203125,0.8911672101602013355233
2017-07-13,516041442.2618272800106906890869140625,519540079.31530639,666239478.71530640125274658203125,0.89100990966488671612401
2017-07-14,515832946.1618271900106906890869140625,519289883.99530640,666239478.71530640125274658203125,0.89088473179316894698
2017-07-15,515832946.1618271900106906890869140625,519289883.99530640,666239478.71530640125274658203125,0.89088473179316894698
2017-07-16,515832946.1618271900106906890869140625,519289883.99530640,666239478.71530640125274658203125,0.89088473179316894698
2017-07-17,515315941.7618271900106906890869140625,518669478.7153064,666239478.71530640125274658203125,0.8905743302534721980951
2017-07-18,513858203.626449864937651157379150390625,518669282.2322154,715139672.87221539020538330078125,0.86381667616222122426169
2017-07-19,513300288.576449864937651157379150390625,518031665.0322156,715139672.87221539020538330078125,0.8634823268608608266972
2017-07-20,510828717.613764529054415225982666015625,516875724.8436763,764431730.74367630481719970703125,0.83944138031711958058379
2017-07-21,511481530.173764529054415225982666015625,517691740.5436763,764431730.74367630481719970703125,0.8397616243626692871995
2017-07-22,511481530.173764529054415225982666015625,517691740.5436763,764431730.74367630481719970703125,0.8397616243626692871995
2017-07-23,511481530.173764529054415225982666015625,517691740.5436763,764431730.74367630481719970703125,0.8397616243626692871995
2017-07-24,511110319.213764629054415225982666015625,517227726.8436761,764431730.74367630481719970703125,0.83957952293437746343152
2017-07-25,510619933.453764529054415225982666015625,516643742.4436763,764431730.74367630481719970703125,0.83931999215874242288797
2017-07-26,535231009.5150289157711505889892578125,539846099.3783974,738243697.05839741230010986328125,0.8670997115302983229060
2017-07-27,535035706.7850289157711505889892578125,539622896.2583975,738243697.05839741230010986328125,0.86698633274991256086230
2017-07-28,535926099.8750290157711505889892578125,540714087.6983974,738243697.05839741230010986328125,0.86745338363212666179045
2017-07-29,535926099.8750290157711505889892578125,540714087.6983974,738243697.05839741230010986328125,0.86745338363212666179045
2017-07-30,535926099.8750290157711505889892578125,540714087.6983974,738243697.05839741230010986328125,0.86745338363212666179045
2017-07-31,535513111.6150289157711505889892578125,540168501.7783974,738243697.05839741230010986328125,0.8672634798096372953370
2017-08-01,535431900.6250290157711505889892578125,540075689.2183976,738243697.05839741230010986328125,0.8672163345239562650196
2017-08-02,535202315.6750289157711505889892578125,539813306.4183974,738243697.05839741230010986328125,0.86708305394141674584452
2017-08-03,535506805.4550289157711505889892578125,540161294.7383974,738243697.05839741230010986328125,0.86725981890469390791316
2017-08-04,535447315.6750289157711505889892578125,540093306.4183974,738243697.05839741230010986328125,0.86722528339819149724178
2017-08-05,535447315.6750289157711505889892578125,540093306.4183974,738243697.05839741230010986328125,0.86722528339819149724178
2017-08-06,535447315.6750289157711505889892578125,540093306.4183974,738243697.05839741230010986328125,0.86722528339819149724178
2017-08-07,535429114.9750289157711505889892578125,540072505.6183975,738243697.05839741230010986328125,0.86721471737503270380088
2017-08-08,535344400.6250290157711505889892578125,539975689.2183976,738243697.05839741230010986328125,0.8671655382893938538063
2017-08-09,536152301.0150289157711505889892578125,541015689.2183976,738243697.05839741230010986328125,0.867555518442488653710
2017-08-10,536150513.9150288157711505889892578125,541013306.4183974,738243697.05839741230010986328125,0.86755471152737032555281
2017-08-11,537435406.5050289157711505889892578125,542960493.9383975,738243697.05839741230010986328125,0.8679763864177086282893
2017-08-12,537435406.5050289157711505889892578125,542960493.9383975,738243697.05839741230010986328125,0.8679763864177086282893
2017-08-13,537435406.5050289157711505889892578125,542960493.9383975,738243697.05839741230010986328125,0.8679763864177086282893
2017-08-14,536766510.0150290157711505889892578125,541846900.1783974,738243697.05839741230010986328125,0.86782454006880437525
2017-08-15,535953712.1750289157711505889892578125,540750904.0983974,738243697.05839741230010986328125,0.86746585119539415631690
2017-08-16,535955513.9150288157711505889892578125,540753306.4183974,738243697.05839741230010986328125,0.86746666472079547944974
2017-08-17,560925293.6556211057711505889892578125,566752483.13898949,763788479.21898949146270751953125,0.8708489302943292004
2017-08-18,562917095.3856210157711505889892578125,569577287.77898950,763788479.21898949146270751953125,0.87160751650735041595294
2017-08-19,562917095.3856210157711505889892578125,569577287.77898950,763788479.21898949146270751953125,0.87160751650735041595294
2017-08-20,562917095.3856210157711505889892578125,569577287.77898950,763788479.21898949146270751953125,0.87160751650735041595294
2017-08-21,563002691.1056210157711505889892578125,569748479.2189895,763788479.21898949146270751953125,0.87160751650735041595294
2017-08-22,562647991.3956210157711505889892578125,569088479.2189895,763788479.21898949146270751953125,0.8715751780907966920989
2017-08-23,562080198.4156208257711505889892578125,568198088.57898941,763788479.21898949146270751953125,0.87141466550997660976
2017-08-24,561898396.6756210157711505889892578125,567955686.25898950,763788479.21898949146270751953125,0.87133532341246043523
2017-08-25,562089793.1356210157711505889892578125,568210881.53898950,763788479.21898949146270751953125,0.8714188528472918830818
2017-08-26,562089793.1356210157711505889892578125,568210881.53898950,763788479.21898949146270751953125,0.8714188528472918830818
2017-08-27,562089793.1356210157711505889892578125,568210881.53898950,763788479.21898949146270751953125,0.8714188528472918830818
2017-08-28,561931985.5156211157711505889892578125,568000471.37898950,763788479.21898949146270751953125,0.8713499822876655445386
2017-08-29,562738494.3456209157711505889892578125,569233283.93898950,763788479.21898949146270751953125,0.87159887652366457471437
2017-08-30,513087851.2656172157711505889892578125,519182137.9089855,714866942.62898552417755126953125,0.862581978908228661923
2017-08-31,536816642.2568930710571765899658203125,541061066.26332570,688820060.38332569599151611328125,0.89279827280450155444804
2017-09-01,536345841.4568931610571765899658203125,540354865.06332589,688820060.38332569599151611328125,0.8926274006032267704806
2017-09-02,536345841.4568931610571765899658203125,540354865.06332589,688820060.38332569599151611328125,0.8926274006032267704806
2017-09-03,536345841.4568931610571765899658203125,540354865.06332589,688820060.38332569599151611328125,0.8926274006032267704806
2017-09-04,536345841.4568931610571765899658203125,540354865.06332589,688820060.38332569599151611328125,0.8926274006032267704806
2017-09-05,536508634.4168931710571765899658203125,540599054.50332570,688820060.38332569599151611328125,0.8926864845967698173
2017-09-06,536769435.2168931810571765899658203125,540990255.70332551,688820060.38332569599151611328125,0.89278113950557669034126
